amount,hour,customer_age_days,previous_transactions,previous_failures,avg_amount,amount_ratio,transactions_10min,transactions_1h,new_device,new_location,is_weekend,fraud
371.75,17,196,36,0,888.89,0.418,0,1,0,0,0,0
1512.01,17,1352,33,0,855.45,1.768,1,4,0,0,1,0
746.82,10,401,33,1,1395.23,0.535,0,4,0,0,0,0
761.16,18,647,29,0,886.16,0.859,1,7,0,0,0,0
769.18,15,147,32,0,941.99,0.817,2,4,0,0,0,0
1621.17,15,957,33,0,1782.55,0.909,3,5,0,0,0,0
662.82,10,561,18,0,1788.86,0.371,0,1,0,0,1,0
1245.49,11,156,29,0,381.9,3.261,2,3,0,0,1,0
479.31,20,981,31,1,280.51,1.709,0,5,0,0,1,0
1076.56,16,274,24,0,1384.57,0.778,0,3,0,0,1,0
1475.1,8,119,31,0,1510.45,0.977,1,2,0,0,0,0
1944.58,15,926,33,0,678.75,2.865,2,4,0,0,0,0
382.98,16,1684,25,1,1610.8,0.238,0,3,0,0,0,0
762.66,19,703,32,0,630.35,1.21,1,4,0,0,0,0
2162.67,20,527,29,1,699.84,3.09,1,1,0,0,1,0
1490.74,17,581,31,1,1688.93,0.883,0,2,0,0,1,0
804.76,6,1487,27,1,588.4,1.368,1,2,0,0,1,0
899.73,14,886,39,0,773.1,1.164,1,4,0,0,0,0
1057.18,9,1525,19,0,845.99,1.25,3,5,0,0,0,0
731.33,6,1260,35,0,1329.68,0.55,0,1,0,0,0,0
1213.1,21,744,24,1,560.83,2.163,1,3,0,0,0,0
1175.89,8,624,23,0,539.64,2.179,0,3,0,1,0,0
486.32,10,1047,20,0,711.26,0.684,0,1,0,0,0,0
685.83,11,682,23,1,723.13,0.948,1,2,0,0,1,0
699.42,13,282,23,0,999.51,0.7,3,4,0,0,0,0
780.13,16,1275,29,1,558.15,1.398,1,2,0,0,0,0
1041.52,11,878,28,0,866.17,1.202,2,3,0,0,0,0
991.54,19,767,29,0,688.75,1.44,0,2,0,1,0,0
604.34,8,339,23,0,826.97,0.731,1,3,0,0,1,0
1876.48,22,1424,32,1,1279.37,1.467,2,4,0,0,0,0
9449.17,1,948,38,4,1565.98,6.034,9,17,1,1,0,1
2008.19,16,1420,36,0,904.99,2.219,0,3,0,0,0,0
1982.48,6,456,28,0,1614.0,1.228,1,2,0,0,0,0
501.42,18,1309,32,0,444.64,1.128,2,4,0,0,1,0
685.61,17,1256,32,0,1021.67,0.671,1,4,0,0,0,0
713.73,16,195,30,0,1716.55,0.416,3,6,0,0,0,0
1066.7,10,303,40,0,795.11,1.342,0,3,0,0,0,0
1338.79,13,420,33,0,1436.9,0.932,3,5,0,0,0,0
973.41,13,792,26,0,826.67,1.178,0,0,0,0,0,0
663.15,16,227,31,0,1002.38,0.662,1,5,0,0,0,0
16335.34,4,325,27,4,795.77,20.528,13,11,1,0,0,1
705.47,12,623,25,0,439.69,1.604,1,5,0,0,0,0
1350.2,21,1799,31,0,917.1,1.472,0,1,0,0,1,0
879.68,13,786,17,0,1096.31,0.802,0,2,0,0,1,0
866.24,16,1642,34,0,611.9,1.416,0,0,0,0,0,0
1300.58,21,1057,27,0,784.83,1.657,1,4,0,0,1,0
2097.81,22,686,41,0,702.81,2.985,1,2,0,0,0,0
1061.83,15,1322,32,1,1179.42,0.9,0,0,0,1,1,0
686.18,10,1030,31,0,1246.7,0.55,1,3,0,0,0,0
2026.45,7,335,31,1,748.02,2.709,0,1,0,0,0,0
1178.05,20,1769,27,0,614.23,1.918,2,2,0,0,1,0
986.04,14,247,36,0,1399.93,0.704,1,2,0,0,0,0
1580.06,15,1355,25,0,812.1,1.946,1,4,0,0,0,0
1071.93,22,1208,17,0,1576.41,0.68,0,2,0,0,0,0
3467.97,12,1063,23,0,562.13,6.169,3,5,0,0,0,0
898.76,7,1504,29,0,1010.51,0.889,1,4,0,0,0,0
1689.7,17,1674,26,1,578.33,2.922,1,3,0,0,0,0
1144.92,22,1677,22,0,622.26,1.84,2,3,0,0,0,0
1142.85,8,1152,33,0,1273.49,0.897,1,5,0,0,0,0
735.73,22,1026,34,1,489.43,1.503,3,5,0,0,0,0
737.74,15,238,30,0,1044.6,0.706,1,4,0,0,1,0
1179.86,15,1029,37,0,1281.44,0.921,0,2,0,0,0,0
556.94,22,809,35,1,896.21,0.621,2,5,0,0,1,0
654.22,11,1493,21,2,827.98,0.79,0,3,0,0,1,0
905.43,18,445,37,0,1197.23,0.756,0,2,0,0,1,0
1776.15,6,1710,29,0,359.64,4.939,0,0,0,0,0,0
938.51,17,1280,31,0,1657.09,0.566,2,5,0,0,0,0
930.37,6,922,31,0,1048.91,0.887,2,3,0,0,1,0
501.58,6,840,34,0,935.85,0.536,1,4,0,0,0,0
2281.59,12,527,27,0,736.02,3.1,0,1,0,0,1,0
1650.63,12,726,30,2,969.68,1.702,0,4,0,0,0,0
1756.08,19,282,22,0,1829.3,0.96,0,2,0,0,1,0
403.85,21,614,34,0,1315.72,0.307,3,4,0,0,0,0
1089.37,22,87,27,0,501.21,2.173,2,3,0,0,0,0
535.91,16,674,23,1,553.45,0.968,1,4,0,0,0,0
1372.51,8,587,33,1,927.74,1.479,0,2,0,0,0,0
1071.62,17,1025,28,0,535.02,2.003,1,5,0,0,1,0
1194.35,14,825,35,0,552.7,2.161,2,4,0,0,0,0
605.38,14,159,28,0,932.01,0.65,3,4,0,0,0,0
506.78,14,94,26,0,906.9,0.559,0,1,0,0,0,0
631.19,21,1118,34,0,930.69,0.678,3,6,0,0,0,0
1063.47,12,1274,33,0,1031.44,1.031,0,1,0,0,0,0
785.86,22,780,26,0,618.91,1.27,0,3,0,0,1,0
1031.98,15,1492,19,1,621.25,1.661,0,0,0,0,0,0
511.23,17,1081,26,0,644.39,0.793,2,3,0,0,0,0
894.63,21,1747,24,0,1965.76,0.455,0,1,1,0,1,0
1933.92,19,359,23,0,591.85,3.268,2,6,0,0,0,0
1077.92,13,584,28,0,588.93,1.83,0,2,0,0,1,0
1115.66,9,708,31,1,265.02,4.21,0,3,0,0,1,0
1120.58,8,994,24,1,845.32,1.326,1,3,0,0,1,0
677.52,12,1628,21,0,644.4,1.051,2,3,0,0,0,0
2202.74,17,456,33,2,1291.39,1.706,1,3,0,1,0,0
1092.65,19,1527,31,1,784.89,1.392,0,2,0,0,0,0
989.76,6,838,26,1,734.03,1.348,0,3,0,0,1,0
1310.07,13,963,24,1,855.92,1.531,0,3,0,0,0,0
1506.25,21,1034,30,0,528.09,2.852,4,6,0,0,0,0
452.56,19,672,24,1,550.11,0.823,0,1,0,1,0,0
926.12,21,170,20,0,1161.43,0.797,1,3,0,0,0,0
3069.74,22,1050,35,0,617.26,4.973,1,8,1,0,1,0
2231.48,7,927,28,3,619.38,3.603,2,2,0,0,0,0
846.81,17,799,23,0,1081.62,0.783,1,4,0,0,0,0
1339.97,15,433,29,0,1556.05,0.861,3,6,0,0,0,0
750.22,14,360,24,1,795.94,0.943,1,3,0,0,0,0
1090.64,19,1096,28,0,1286.88,0.848,4,6,0,0,0,0
697.8,21,1701,23,0,420.03,1.661,1,1,0,0,0,0
691.31,13,1006,32,0,940.85,0.735,3,4,0,0,1,0
648.38,17,1348,29,1,2292.61,0.283,1,4,0,0,1,0
2264.88,14,689,31,0,869.69,2.604,1,4,0,0,0,0
689.35,16,1181,25,1,964.13,0.715,1,2,0,0,0,0
1682.4,22,777,27,0,455.39,3.694,0,3,0,0,0,0
708.1,19,302,35,0,572.19,1.238,3,3,0,0,0,0
4300.76,23,552,21,3,870.12,4.943,16,23,1,0,0,1
1112.29,20,670,35,0,448.79,2.478,0,2,0,0,1,0
439.53,14,409,37,0,902.32,0.487,0,0,0,0,0,0
1294.09,15,1798,32,0,1189.54,1.088,2,4,0,0,0,0
833.08,7,1466,27,0,515.31,1.617,1,1,0,0,0,0
663.2,13,1788,26,0,701.01,0.946,2,6,0,0,0,0
589.33,11,566,33,1,668.98,0.881,1,5,0,0,0,0
2655.09,7,123,31,1,532.38,4.987,2,5,0,0,0,0
881.06,20,807,25,0,785.88,1.121,0,2,0,0,1,0
860.86,8,1249,26,0,761.29,1.131,1,1,0,0,0,0
1451.17,18,1545,27,2,3027.83,0.479,0,3,0,0,1,0
565.15,18,1296,37,1,415.33,1.361,0,0,1,1,0,0
1675.49,16,860,30,0,556.79,3.009,0,1,0,0,0,0
11372.92,3,1368,37,2,396.45,28.687,5,21,1,0,0,1
419.44,7,1239,18,2,850.65,0.493,0,3,0,0,0,0
670.64,6,162,33,1,811.59,0.826,0,3,0,0,0,0
2378.64,4,1044,27,3,957.51,2.484,14,19,1,1,0,1
938.83,9,927,33,1,743.82,1.262,3,4,0,0,0,0
580.29,11,1324,29,3,1528.98,0.38,0,0,0,0,1,0
546.19,17,408,20,0,975.62,0.56,0,2,0,0,0,0
1054.38,15,375,29,0,1641.78,0.642,0,1,0,0,0,0
919.81,9,711,24,1,1473.67,0.624,0,0,0,0,1,0
1745.92,9,1742,35,0,658.86,2.65,2,3,1,0,0,0
1703.89,20,738,27,0,443.44,3.842,1,4,0,0,0,0
928.67,14,828,20,0,1176.25,0.79,0,2,0,0,0,0
1181.81,21,912,37,2,759.73,1.556,2,4,0,0,0,0
414.0,15,370,30,0,1034.45,0.4,1,2,0,0,0,0
1316.62,17,996,34,2,768.42,1.713,2,5,0,0,0,0
1125.39,11,1590,39,2,1141.29,0.986,0,2,0,0,0,0
1517.39,6,40,27,0,442.93,3.426,3,6,0,0,0,0
758.68,14,168,25,1,1348.25,0.563,0,0,0,0,0,0
762.32,18,1582,27,0,898.73,0.848,0,2,0,0,0,0
764.94,12,490,27,2,791.2,0.967,1,1,0,0,0,0
1976.38,20,1003,36,0,1476.41,1.339,4,7,0,0,0,0
1049.02,17,927,28,1,491.91,2.133,1,2,0,0,1,0
394.34,14,364,24,2,285.84,1.38,1,2,1,0,1,0
1279.74,15,1367,41,0,632.37,2.024,2,3,0,0,0,0
695.89,9,732,37,0,915.56,0.76,0,0,0,0,1,0
1630.3,20,709,22,1,1092.45,1.492,1,3,0,0,0,0
1207.51,7,452,32,1,1463.71,0.825,0,2,0,0,0,0
1776.22,6,495,29,1,1538.26,1.155,0,2,0,1,1,0
1589.81,19,622,27,0,1005.47,1.581,2,3,0,0,1,0
1503.5,6,886,31,1,1136.17,1.323,2,6,0,0,1,0
1675.66,14,438,30,0,481.44,3.481,0,3,0,0,0,0
1405.69,9,1563,34,0,1114.37,1.261,0,2,0,0,0,0
613.01,17,676,31,0,1127.81,0.544,1,4,0,0,1,0
478.68,8,1675,22,0,1162.72,0.412,1,5,0,0,1,0
568.7,10,1285,30,0,405.31,1.403,0,2,0,0,0,0
1341.95,14,1069,37,0,806.72,1.663,1,2,0,0,0,0
264.31,12,1142,20,0,1179.86,0.224,0,0,0,0,0,0
890.27,9,1090,20,0,324.99,2.739,0,0,0,0,0,0
775.71,7,201,25,1,775.76,1.0,1,8,0,0,0,0
1760.08,6,453,24,0,658.44,2.673,4,7,0,0,1,0
841.79,9,1106,30,0,982.0,0.857,0,2,0,0,0,0
733.12,10,851,31,0,833.3,0.88,1,3,0,0,0,0
1851.61,8,1215,32,1,652.58,2.837,3,7,0,0,0,0
853.59,14,1425,28,2,609.31,1.401,2,3,0,0,1,0
781.03,21,1767,26,1,947.17,0.825,3,6,0,0,0,0
686.03,18,1106,29,1,518.07,1.324,0,4,0,0,0,0
1050.58,11,1044,29,0,781.94,1.344,0,4,0,0,0,0
748.21,13,642,24,0,619.99,1.207,4,5,0,0,1,0
749.7,19,1008,38,1,865.36,0.866,2,6,0,0,0,0
1993.46,22,545,28,0,497.29,4.009,0,1,0,0,0,0
922.32,15,800,26,0,756.46,1.219,1,1,0,0,0,0
701.68,9,1126,24,0,779.67,0.9,2,3,0,0,0,0
519.41,20,1577,26,1,1349.6,0.385,0,1,0,0,0,0
1001.43,14,429,19,0,1117.72,0.896,0,0,0,0,1,0
659.93,6,187,28,1,1994.14,0.331,0,0,0,0,0,0
733.2,10,368,22,0,882.53,0.831,0,3,0,0,1,0
562.09,15,1115,24,1,1098.07,0.512,0,2,0,0,1,0
1000.54,19,1359,28,0,540.15,1.852,0,3,0,0,0,0
3617.32,3,1773,29,2,1730.07,2.091,14,31,1,0,0,1
1125.86,9,1506,25,2,1733.11,0.65,1,3,0,0,0,0
664.77,18,293,34,0,866.17,0.767,1,3,0,0,1,0
1331.62,22,1302,23,2,1263.73,1.054,3,5,0,0,0,0
1172.5,19,336,33,0,771.57,1.52,0,5,0,0,0,0
950.7,18,513,25,1,607.53,1.565,1,3,0,0,1,0
14016.0,0,1720,26,2,844.8,16.591,7,11,1,0,1,1
2113.97,15,1545,32,0,1258.81,1.679,0,1,0,0,1,0
1803.84,16,1326,27,1,1024.24,1.761,0,4,0,0,1,0
436.6,15,1595,24,0,923.99,0.473,0,1,0,0,1,0
643.58,22,1609,30,1,1860.75,0.346,0,1,0,0,0,0
688.41,12,659,37,1,1009.81,0.682,1,3,0,0,1,0
1275.68,19,1653,34,0,2079.74,0.613,0,3,0,0,0,0
673.69,6,1683,35,0,1233.97,0.546,0,4,0,1,0,0
3139.11,2,1204,23,2,1127.84,2.783,11,27,1,1,0,1
4640.59,0,747,46,1,1213.3,3.825,13,15,1,0,0,1
1058.27,10,1351,36,1,667.97,1.584,1,4,0,0,1,0
1272.92,19,699,22,0,678.96,1.875,1,3,0,0,1,0
461.1,14,788,30,1,834.45,0.553,1,5,0,0,0,0
676.66,8,801,26,2,2192.42,0.309,2,6,0,0,0,0
316.63,7,349,31,1,954.28,0.332,1,2,1,0,0,0
240.95,8,909,18,0,697.01,0.346,1,1,0,0,0,0
1172.12,13,1458,24,0,1292.73,0.907,0,2,0,0,0,0
1067.94,11,1041,27,0,959.36,1.113,3,5,0,0,0,0
7730.86,3,1620,19,2,841.31,9.189,12,33,1,0,1,1
2149.17,18,1673,36,0,618.68,3.474,1,2,0,0,1,0
4487.1,4,1228,23,2,495.44,9.057,16,26,1,1,0,1
285.99,14,468,26,1,1205.91,0.237,2,7,0,0,0,0
484.04,19,183,30,0,666.65,0.726,0,1,0,0,0,0
279.83,17,1057,32,0,433.67,0.645,0,4,0,0,0,0
640.76,6,1274,31,0,1391.91,0.46,0,5,0,0,0,0
1237.16,6,175,25,0,646.12,1.915,1,1,0,0,1,0
1056.91,15,710,25,1,893.01,1.184,1,3,0,1,0,0
1579.93,21,750,27,0,689.84,2.29,2,4,0,0,0,0
1100.94,6,829,44,0,1843.59,0.597,1,4,0,0,0,0
718.94,8,890,35,0,706.96,1.017,1,4,0,0,1,0
672.31,9,1452,31,0,1515.99,0.443,1,4,0,0,1,0
1142.07,11,1034,37,0,1720.72,0.664,2,4,0,0,0,0
386.99,21,361,27,0,934.2,0.414,1,2,0,0,1,0
156.38,22,1674,26,0,599.09,0.261,1,3,0,0,0,0
1112.79,11,1154,26,0,366.59,3.036,0,4,0,0,0,0
1021.33,18,751,25,1,950.92,1.074,0,2,1,0,1,0
2128.38,6,207,30,0,1763.48,1.207,1,3,0,0,1,0
1316.9,14,639,32,0,618.33,2.13,1,4,0,0,0,0
1064.27,16,278,31,0,1446.28,0.736,2,4,0,0,0,0
756.22,20,288,26,0,712.04,1.062,0,4,0,0,0,0
574.72,19,1282,27,1,1301.34,0.442,0,4,0,0,1,0
769.59,7,1066,33,0,1461.65,0.527,2,3,0,0,1,0
1518.27,13,1556,23,0,831.24,1.826,0,1,0,0,0,0
1158.65,7,250,25,0,1209.38,0.958,1,4,0,0,1,0
1500.91,6,397,28,0,872.95,1.719,0,4,0,0,1,0
952.12,8,1779,29,0,637.52,1.493,0,3,0,0,0,0
547.44,21,436,32,0,371.83,1.472,0,0,0,0,0,0
1699.89,10,1071,44,2,411.69,4.129,1,5,0,0,0,0
1617.35,18,1358,21,0,522.31,3.097,1,4,0,0,1,0
994.3,18,44,25,0,1886.52,0.527,0,4,0,0,0,0
1218.99,20,647,30,0,954.4,1.277,3,4,0,0,0,0
1182.66,15,188,41,1,922.39,1.282,0,1,0,0,0,0
693.94,22,693,24,0,835.79,0.83,2,2,0,0,1,0
778.17,13,823,30,0,552.33,1.409,2,3,0,0,0,0
544.4,19,412,32,0,847.62,0.642,0,1,0,0,0,0
776.58,19,1626,40,1,517.66,1.5,5,6,0,0,1,0
1582.82,15,492,31,0,1072.65,1.476,1,4,0,0,0,0
1425.93,11,1443,25,1,431.43,3.305,1,3,0,0,1,0
1220.67,8,1767,29,0,750.55,1.626,1,3,0,0,1,0
1521.65,7,910,27,0,1204.15,1.264,0,0,0,1,1,0
734.42,14,134,29,1,1129.57,0.65,0,2,0,0,1,0
470.91,12,161,26,0,902.49,0.522,0,1,0,0,0,0
823.63,9,1552,28,1,863.02,0.954,2,5,0,0,0,0
11026.82,1,541,32,2,1581.9,6.971,11,12,1,1,1,1
1302.0,8,540,24,0,910.51,1.43,1,5,0,0,0,0
1189.51,14,1130,26,1,621.26,1.915,2,5,0,0,0,0
1565.28,13,95,27,3,1021.35,1.533,0,2,0,0,1,0
296.43,22,1653,32,0,814.15,0.364,2,4,0,0,1,0
7620.61,3,1407,33,1,776.63,9.812,13,32,1,1,0,1
853.85,20,1701,34,0,978.79,0.872,0,4,0,0,1,0
1168.7,17,526,23,0,563.56,2.074,1,3,0,0,1,0
2841.0,19,1624,34,1,489.88,5.799,3,5,1,0,1,0
524.52,19,1742,40,0,639.38,0.82,1,2,0,0,0,0
607.65,19,1423,23,0,341.68,1.778,1,4,0,0,0,0
711.35,13,386,29,0,1722.42,0.413,1,3,0,1,0,0
595.82,15,553,28,1,1903.91,0.313,0,2,0,0,0,0
550.85,12,1073,30,1,918.4,0.6,0,1,0,0,0,0
920.81,21,598,31,0,557.91,1.65,2,4,0,0,1,0
1542.26,9,789,34,0,1186.36,1.3,0,1,0,0,0,0
958.76,16,462,32,0,1044.8,0.918,2,3,0,0,1,0
559.56,9,123,29,0,1839.45,0.304,1,2,0,0,0,0
806.0,12,1439,42,0,481.06,1.675,0,0,0,0,0,0
507.13,22,1660,26,0,501.7,1.011,1,3,0,0,1,0
1541.74,9,704,34,0,466.03,3.308,0,1,0,0,0,0
2016.53,21,162,22,0,734.78,2.744,1,3,0,0,1,0
373.41,19,486,32,0,519.12,0.719,1,1,0,0,0,0
1018.38,12,293,28,0,1008.42,1.01,0,0,0,0,0,0
585.22,12,820,31,0,2189.86,0.267,0,4,0,0,1,0
929.44,6,765,33,0,1598.67,0.581,1,4,1,0,1,0
856.58,19,566,24,1,431.72,1.984,0,2,0,0,0,0
429.41,17,381,29,0,1045.06,0.411,2,5,0,0,0,0
1745.59,22,1353,35,0,957.62,1.823,3,4,0,0,0,0
825.97,10,500,24,0,1298.02,0.636,4,10,0,0,0,0
693.32,12,210,34,0,870.92,0.796,1,3,0,0,1,0
957.16,17,188,25,0,715.67,1.337,0,1,0,0,0,0
556.22,11,165,28,0,730.2,0.762,0,0,0,0,1,0
811.58,11,750,37,0,328.2,2.473,0,3,0,0,0,0
326.84,8,921,35,1,726.14,0.45,1,4,0,0,1,0
245.57,22,1211,35,1,792.0,0.31,2,9,0,0,1,0
526.61,14,354,25,0,1219.47,0.432,1,1,0,0,0,0
669.94,19,135,34,0,956.18,0.701,2,3,1,0,0,0
341.6,17,1374,31,0,689.74,0.495,1,3,0,0,0,0
682.93,16,991,22,1,1366.38,0.5,2,4,0,0,1,0
669.45,11,225,29,1,934.97,0.716,0,1,0,0,0,0
867.96,11,1276,28,0,477.45,1.818,2,3,0,0,0,0
1258.64,14,59,19,0,628.18,2.004,2,5,0,0,1,0
11692.92,2,1224,35,3,621.83,18.804,7,14,1,1,0,1
1136.31,15,907,32,0,896.51,1.267,0,1,0,0,1,0
522.56,7,1298,25,0,555.75,0.94,2,4,0,0,1,0
1295.39,10,530,18,1,1281.05,1.011,1,2,0,0,0,0
1939.78,16,58,28,0,989.04,1.961,1,4,0,0,0,0
484.86,6,980,29,0,728.43,0.666,2,4,0,0,0,0
499.92,6,634,38,1,833.04,0.6,1,2,0,0,1,0
410.93,9,1641,31,1,691.29,0.594,1,3,0,0,0,0
658.21,18,498,35,0,914.15,0.72,1,1,0,0,0,0
1102.43,19,1668,33,0,768.23,1.435,1,3,1,0,0,0
2029.94,6,1708,28,0,1430.63,1.419,1,4,0,0,0,0
1466.19,10,1436,31,0,436.07,3.362,0,4,0,0,0,0
1109.92,6,748,30,2,680.03,1.632,2,4,1,0,0,0
920.73,6,59,32,1,933.79,0.986,2,5,0,0,1,0
1113.58,22,417,28,0,336.57,3.309,1,3,0,1,1,0
1150.26,13,1289,32,0,1254.14,0.917,0,2,0,0,0,0
1838.6,19,1667,30,0,1005.91,1.828,1,3,0,0,0,0
887.59,17,1018,30,1,1205.93,0.736,1,3,0,0,0,0
1036.87,13,1331,24,0,259.54,3.995,1,5,0,0,1,0
717.18,18,683,27,0,1359.39,0.528,2,5,0,0,0,0
955.63,10,1695,27,1,1721.44,0.555,1,6,0,0,1,0
779.8,13,147,35,0,1128.22,0.691,1,3,0,0,1,0
466.72,12,319,41,0,1436.71,0.325,2,2,0,0,0,0
1451.43,15,516,27,1,921.35,1.575,1,4,0,0,0,0
2035.59,9,933,35,0,1010.6,2.014,1,4,0,0,0,0
879.55,18,1476,28,0,971.28,0.906,0,2,0,0,0,0
1077.75,20,1672,26,0,3223.92,0.334,0,3,0,0,0,0
1442.17,21,829,36,0,855.39,1.686,0,1,0,0,1,0
829.79,21,1181,30,0,718.07,1.156,1,4,0,0,1,0
996.53,16,1506,41,0,681.28,1.463,1,1,0,0,0,0
796.84,19,1344,33,0,1652.66,0.482,2,6,0,0,0,0
663.66,17,53,29,0,709.59,0.935,1,2,0,0,0,0
1196.16,22,1211,27,0,1194.82,1.001,2,3,0,0,1,0
1190.21,7,440,25,1,698.71,1.703,0,2,0,0,0,0
1491.29,9,1325,37,1,1559.76,0.956,0,1,0,0,0,0
896.17,13,1166,33,0,1240.6,0.722,0,2,0,0,1,0
464.1,16,361,27,0,1122.27,0.414,2,3,0,0,0,0
1651.13,21,872,21,0,1933.63,0.854,2,5,0,0,0,0
599.45,7,1179,33,0,484.13,1.238,1,6,0,0,1,0
593.78,8,1379,30,0,2153.89,0.276,1,5,0,0,1,0
670.1,20,76,36,0,1699.18,0.394,2,5,0,0,0,0
344.13,11,972,21,0,1431.61,0.24,1,1,0,0,1,0
796.56,6,1092,25,1,926.32,0.86,1,4,0,0,0,0
1262.23,17,1049,31,1,1459.78,0.865,0,3,0,0,1,0
707.33,20,356,29,0,1009.74,0.701,2,6,1,0,0,0
1874.33,21,1721,26,0,1087.51,1.724,0,1,0,0,0,0
1811.5,20,645,26,0,2776.31,0.652,2,4,0,0,0,0
1464.27,7,1534,30,0,678.39,2.158,0,3,0,0,0,0
309.75,8,719,34,0,594.62,0.521,0,1,0,0,0,0
1975.43,20,1586,33,0,879.88,2.245,1,4,0,0,0,0
788.04,17,1450,26,0,551.92,1.428,1,1,0,1,0,0
2260.01,9,225,34,1,613.24,3.685,2,5,0,0,0,0
644.04,12,86,22,1,913.09,0.705,1,2,0,1,0,0
831.4,20,1700,24,0,981.91,0.847,1,5,0,0,0,0
943.22,21,176,29,0,1934.19,0.488,4,7,0,0,0,0
537.65,21,805,38,0,619.15,0.868,3,4,0,0,0,0
368.24,13,1317,29,0,1047.92,0.351,1,2,0,0,0,0
240.16,19,152,31,0,415.45,0.578,0,1,0,0,0,0
4555.31,6,1020,29,1,1224.23,3.721,0,0,0,0,0,0
358.62,21,615,37,1,1060.25,0.338,0,3,0,0,0,0
361.35,9,1106,26,0,553.9,0.652,1,2,0,0,0,0
1229.79,22,1728,28,0,1009.49,1.218,0,3,0,0,0,0
410.3,6,1322,23,0,652.52,0.629,0,1,0,0,0,0
370.45,21,235,17,0,224.83,1.648,2,4,0,0,0,0
184.77,14,367,27,0,385.24,0.48,2,4,0,0,0,0
1054.68,14,1185,31,0,361.59,2.917,1,5,0,0,0,0
498.43,17,1124,22,1,1007.15,0.495,0,2,0,0,0,0
1279.04,13,66,37,0,698.12,1.832,0,1,0,0,1,0
861.18,22,166,33,0,908.18,0.948,0,4,0,0,0,0
941.09,7,85,33,0,956.39,0.984,0,2,0,1,0,0
699.67,17,1579,36,0,814.54,0.859,0,2,0,0,0,0
771.48,9,1742,32,0,783.91,0.984,1,3,0,0,1,0
548.87,6,1288,28,0,1302.25,0.421,0,4,0,0,1,0
578.22,17,1570,26,0,489.24,1.182,0,4,0,0,0,0
5620.52,1,588,32,3,905.45,6.207,10,29,1,1,0,1
2064.6,8,1560,37,1,1069.73,1.93,0,2,0,0,1,0
722.08,18,1518,28,0,1067.52,0.676,0,1,0,0,0,0
258.36,22,1207,28,0,522.84,0.494,2,3,0,0,0,0
1035.17,17,624,28,2,540.8,1.914,1,3,0,0,0,0
577.06,9,851,28,0,453.33,1.273,2,3,1,0,0,0
876.15,7,1133,34,2,531.26,1.649,0,0,0,0,1,0
774.14,7,176,28,0,1042.97,0.742,1,3,0,0,0,0
2037.74,16,1093,37,2,1079.79,1.887,0,2,0,0,0,0
727.06,9,1234,24,0,718.49,1.012,1,5,0,0,0,0
1406.47,12,301,30,0,736.3,1.91,2,4,0,1,0,0
1327.13,6,1148,25,1,492.15,2.697,1,3,0,0,0,0
423.43,13,1315,32,0,1436.4,0.295,1,2,0,0,0,0
995.52,8,837,20,2,216.02,4.608,0,0,0,0,0,0
591.65,13,1652,28,2,1505.19,0.393,1,5,1,0,0,0
461.85,15,1277,27,1,1587.19,0.291,2,2,0,0,0,0
462.85,22,878,26,1,688.63,0.672,1,3,0,0,0,0
1410.53,10,1453,31,1,1066.87,1.322,1,2,0,0,1,0
3841.68,11,305,24,0,1218.97,3.152,3,4,0,0,0,0
576.56,19,76,26,1,833.8,0.691,0,3,0,0,0,0
1010.96,22,914,25,0,793.09,1.275,2,2,0,0,0,0
1065.0,12,1681,32,1,1165.31,0.914,1,3,0,0,0,0
670.82,11,1676,17,1,565.33,1.187,0,2,0,0,0,0
1947.27,18,1146,30,0,748.06,2.603,1,2,0,0,0,0
3005.86,18,1139,35,0,1296.41,2.319,1,2,0,0,1,0
8257.64,23,1739,29,2,1069.03,7.724,9,34,0,0,1,1
2330.68,16,1475,25,0,843.15,2.764,1,2,0,0,1,0
664.68,8,1265,39,0,1148.87,0.579,0,4,0,0,0,0
5769.19,3,1428,34,4,646.54,8.923,10,14,1,1,0,1
831.61,6,1323,20,0,841.53,0.988,0,1,0,0,0,0
1448.03,12,622,22,0,1742.56,0.831,2,3,0,0,0,0
847.83,20,418,25,0,2622.11,0.323,1,6,0,0,1,0
1347.2,9,32,35,0,759.75,1.773,1,2,0,0,0,0
1017.0,17,445,40,0,1414.25,0.719,0,3,0,0,0,0
1889.49,13,111,34,0,590.01,3.202,0,1,0,0,0,0
1202.14,8,1355,29,0,857.33,1.402,0,3,0,0,0,0
2083.5,9,1755,32,0,748.64,2.783,0,3,0,0,0,0
560.22,17,445,35,1,659.68,0.849,2,3,0,0,1,0
802.79,19,1229,28,0,1362.38,0.589,0,2,0,0,1,0
897.09,11,949,27,0,818.63,1.096,2,3,0,0,0,0
561.36,21,1349,31,0,1075.78,0.522,1,4,0,0,0,0
515.99,6,1564,24,0,2148.09,0.24,0,3,0,1,0,0
1107.83,15,1035,32,0,671.89,1.649,1,3,1,0,0,0
1294.51,9,464,28,0,1215.34,1.065,0,2,0,0,1,0
955.23,21,1395,24,0,661.52,1.444,1,1,0,0,1,0
1607.54,18,1259,29,2,812.93,1.977,1,2,0,0,0,0
489.4,6,317,34,0,1518.07,0.322,0,3,0,0,0,0
724.09,12,351,31,0,795.41,0.91,1,3,0,0,0,0
469.22,18,1222,29,0,865.4,0.542,1,2,0,0,0,0
969.39,15,827,18,1,983.12,0.986,1,6,0,0,0,0
